train_loss,train_loss_step,val/roc,val_loss,train_loss_epoch,epoch,step,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/train_loop_config/depth,config/train_loop_config/ffn_num_layers,config/train_loop_config/final_lr_ratio,config/train_loop_config/dropout,config/train_loop_config/message_hidden_dim,config/train_loop_config/warmup_epochs,config/train_loop_config/ffn_hidden_dim,config/train_loop_config/batch_size,config/train_loop_config/init_lr_ratio,config/train_loop_config/max_lr,logdir
0.015272991731762886,0.03460405766963959,0.8846451044082642,1.0956928730010986,0.015272991731762886,199,1000,1762310897,checkpoint_000199,True,False,200,e85582ea,2025-11-05_02-48-17,3.853668689727783,730.7833318710327,19695,gpu023,10.100.20.23,730.7833318710327,200,4,2,0.03767812674208911,0.0,2000,10,1400,256,0.3711812891020289,0.000443240141834771,e85582ea
0.6911038756370544,0.7112423181533813,0.5,0.6763036251068115,0.6911038756370544,199,7600,1762311112,checkpoint_000199,True,False,200,c28b0609,2025-11-05_02-51-52,3.3587851524353027,680.3886830806732,45279,gpu023,10.100.20.23,680.3886830806732,200,6,2,0.44832854436499076,0.0,1000,55,2100,32,0.14290101860287793,0.008942243948162065,c28b0609
2.3746322767692618e-05,2.0421048247953877e-05,0.9015238881111145,1.8728621006011963,2.3746322767692618e-05,163,6232,1762311451,checkpoint_000163,True,False,164,16d78709,2025-11-05_02-57-31,3.1063735485076904,533.5892221927643,75717,gpu023,10.100.20.23,533.5892221927643,164,3,1,0.06820138495896282,0.0,1800,11,2100,32,0.037751703726812434,0.005170171187308108,16d78709
0.0605509988963604,0.07273803651332855,0.8800154328346252,1.016872525215149,0.0605509988963604,199,1000,1762311518,checkpoint_000199,True,False,200,a033fb72,2025-11-05_02-58-38,1.8499829769134521,388.5979280471802,92246,gpu023,10.100.20.23,388.5979280471802,200,3,1,0.06607336324355786,0.15000000000000002,500,93,600,256,0.8406081742227066,0.005595669736458433,a033fb72
0.00012223674275446683,6.721814861521125e-05,0.8985339403152466,1.940535068511963,0.00012223674275446683,199,2000,1762312265,checkpoint_000199,True,False,200,2cc77180,2025-11-05_03-11-05,4.321023225784302,792.9273307323456,121886,gpu023,10.100.20.23,792.9273307323456,200,5,1,0.4823307731469042,0.2,2000,58,1500,128,0.03899161745429787,0.000889685203838667,2cc77180
0.0007502079242840409,7.550125883426517e-05,0.9060571193695068,1.8662408590316772,0.0007502079242840409,131,2508,1762311983,checkpoint_000131,True,False,132,e240db22,2025-11-05_03-06-24,3.044849395751953,448.7718050479889,127055,gpu023,10.100.20.23,448.7718050479889,132,5,1,0.020617943933616777,0.15000000000000002,1900,7,900,64,0.02376605132997447,0.0021177681384471334,e240db22
0.1531861424446106,0.18111398816108704,0.9081790447235107,0.4694175720214844,0.1531861424446106,199,1000,1762312975,checkpoint_000199,True,False,200,f62ad16f,2025-11-05_03-22-55,4.532954931259155,964.6473784446716,156855,gpu023,10.100.20.23,964.6473784446716,200,3,2,0.010229952030915476,0.35000000000000003,2200,41,1800,256,0.7551338232782625,0.0002843031285297491,f62ad16f
8.949144358894046e-08,5.043636619461722e-10,0.8780864477157593,3.811530351638794,8.949144358894046e-08,199,15200,1762313057,checkpoint_000199,True,False,200,6f48f16e,2025-11-05_03-24-18,3.645658254623413,772.5125119686127,169381,gpu023,10.100.20.23,772.5125119686127,200,5,2,0.6563220156038582,0.0,900,59,2300,16,0.04525293981105904,0.0006255037625662616,6f48f16e
0.006619607098400593,0.001240685349330306,0.8809798955917358,1.3608430624008179,0.006619607098400593,199,3800,1762313497,checkpoint_000199,True,False,200,128c4b6a,2025-11-05_03-31-37,2.3470022678375244,502.529376745224,208909,gpu023,10.100.20.23,502.529376745224,200,3,2,0.010506319435427817,0.0,800,87,1800,64,0.06518109753209103,0.00044321563823392746,128c4b6a
0.1257282793521881,0.06259209662675858,0.8942901492118835,0.5842661261558533,0.1257282793521881,182,3477,1762313517,checkpoint_000182,True,False,183,74940b2b,2025-11-05_03-31-57,2.092648506164551,442.0498101711273,215479,gpu023,10.100.20.23,442.0498101711273,183,3,2,0.11501378139544864,0.0,800,84,1300,64,0.15721355409273213,0.00014844209921492194,74940b2b
0.6808013319969177,0.6542233228683472,0.6768904328346252,0.6443066000938416,0.6808013319969177,3,40,1762313533,checkpoint_000003,True,False,4,e7140f89,2025-11-05_03-32-13,4.0507652759552,24.154433727264404,259843,gpu023,10.100.20.23,24.154433727264404,4,6,1,0.8884460682405527,0.2,2000,19,2200,128,0.17223313498593049,0.0007191552824599561,e7140f89
