train_loss,train_loss_step,val/mse,val_loss,train_loss_epoch,epoch,step,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/train_loop_config/warmup_epochs,config/train_loop_config/ffn_num_layers,config/train_loop_config/message_hidden_dim,config/train_loop_config/depth,config/train_loop_config/dropout,config/train_loop_config/init_lr_ratio,config/train_loop_config/final_lr_ratio,config/train_loop_config/batch_size,config/train_loop_config/ffn_hidden_dim,config/train_loop_config/max_lr,logdir
0.0013841262552887201,0.0011776352766901255,0.10307624191045761,0.10307623445987701,0.0013841262552887201,199,800,1763530497,checkpoint_000199,True,False,200,8302e429,2025-11-19_05-34-57,15.80050539970398,2730.9478843212128,2289469,gypsum-gpu181,10.100.31.81,2730.9478843212128,200,20,2,2400,4,0.0,0.08869012758676156,0.01382806898194014,256,1300,0.004783506135960282,8302e429
0.0035512512549757957,0.002479399088770151,0.07030875980854034,0.07030875980854034,0.0035512512549757957,121,3416,1763530532,checkpoint_000121,True,False,122,de38ae1f,2025-11-19_05-35-32,5.704632520675659,1298.8359637260437,2312496,gypsum-gpu181,10.100.31.81,1298.8359637260437,122,70,2,1800,4,0.0,0.2617548652730619,0.4166596782694961,32,1500,0.005779197832376947,de38ae1f
0.07509521394968033,0.10120810568332672,0.0743037760257721,0.0743037685751915,0.07509521394968033,39,1120,1763530926,checkpoint_000039,True,False,40,99f469c7,2025-11-19_05-42-07,4.934619188308716,401.3650028705597,2337591,gypsum-gpu181,10.100.31.81,401.3650028705597,40,26,1,2100,6,0.1,0.22368777656527336,0.0798471603038746,32,1400,0.00010541749956363284,99f469c7
0.5034568309783936,0.4071125090122223,0.42505714297294617,0.42505714297294617,0.5034568309783936,7,56,1763530611,checkpoint_000007,True,False,8,fe808b66,2025-11-19_05-36-51,5.062397480010986,58.73003792762756,2338740,gypsum-gpu181,10.100.31.81,58.73003792762756,8,72,2,1400,2,0.3,0.06577839256489168,0.517434547072615,128,700,0.0012855632895593316,fe808b66
0.07789482176303864,0.06967421621084213,0.10450416058301926,0.10450415313243866,0.07789482176303864,34,980,1763530893,checkpoint_000034,True,False,35,895e8be7,2025-11-19_05-41-33,5.049288272857666,255.77188849449158,2341022,gypsum-gpu181,10.100.31.81,255.77188849449158,35,10,1,1300,3,0.0,0.03134453565061461,0.02837069497479074,32,2100,0.00010007770422185585,895e8be7
0.0300594549626112,0.020835522562265396,0.06365099549293518,0.06365099549293518,0.0300594549626112,199,5600,1763532124,checkpoint_000199,True,False,200,5d47c0fe,2025-11-19_06-02-04,4.923421382904053,1196.6407148838043,2349549,gypsum-gpu181,10.100.31.81,1196.6407148838043,200,96,1,1200,2,0.0,0.09024916952515598,0.017463948546098416,32,1700,0.0002259654736559139,5d47c0fe
0.0029478834476321936,0.003122739028185606,0.09293826669454575,0.09293826669454575,0.0029478834476321936,199,2800,1763532138,checkpoint_000199,True,False,200,1e3d6eaf,2025-11-19_06-02-18,8.592120885848999,1180.4544801712036,2350567,gypsum-gpu181,10.100.31.81,1180.4544801712036,200,54,1,1700,3,0.0,0.04410104474956476,0.07496238019763413,64,300,0.0020197746041541232,1e3d6eaf
0.005212240852415562,0.00519986916333437,0.08521802723407745,0.08521802723407745,0.005212240852415562,199,5600,1763533397,checkpoint_000199,True,False,200,df01fafe,2025-11-19_06-23-17,6.224045515060425,1240.0110008716583,2399760,gypsum-gpu181,10.100.31.81,1240.0110008716583,200,90,1,1300,4,0.05,0.7335380673066348,0.8400794720187718,32,800,0.0003528397807167581,df01fafe
0.0117257758975029,0.011555088683962822,0.07244502753019333,0.07244502007961273,0.0117257758975029,199,5600,1763534278,checkpoint_000199,True,False,200,efa4163c,2025-11-19_06-37-59,9.556493759155273,2106.5718207359314,2400047,gypsum-gpu181,10.100.31.81,2106.5718207359314,200,46,1,2100,5,0.4,0.6855682233668623,0.03188240628130629,32,1900,0.00025082879212669684,efa4163c
0.014217677526175976,0.015680912882089615,0.07907342165708542,0.07907342165708542,0.014217677526175976,199,800,1763534444,checkpoint_000199,True,False,200,ac4789ff,2025-11-19_06-40-44,3.288832426071167,1017.69273686409,2441845,gypsum-gpu181,10.100.31.81,1017.69273686409,200,30,1,1200,5,0.3,0.028167486088635476,0.10322535652797084,256,800,0.0026182210694641467,ac4789ff
