train_loss,train_loss_step,val/roc,val_loss,train_loss_epoch,epoch,step,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/train_loop_config/ffn_num_layers,config/train_loop_config/init_lr_ratio,config/train_loop_config/batch_size,config/train_loop_config/dropout,config/train_loop_config/max_lr,config/train_loop_config/depth,config/train_loop_config/final_lr_ratio,config/train_loop_config/warmup_epochs,config/train_loop_config/message_hidden_dim,config/train_loop_config/ffn_hidden_dim,logdir
0.009940571151673794,0.013166142627596855,0.8565273284912109,0.5670576095581055,0.009940571151673794,199,5000,1763074773,checkpoint_000199,True,False,200,24d12583,2025-11-13_22-59-33,4.173994302749634,863.927193403244,1121942,gpu012,10.100.20.12,863.927193403244,200,1,0.028167486088635476,256,0.3,0.0026182210694641467,5,0.10322535652797084,30,1200,800,24d12583
0.014757798984646797,0.02364777959883213,0.8503609299659729,0.5003573298454285,0.014757798984646797,199,5000,1763075664,checkpoint_000199,True,False,200,696e587f,2025-11-13_23-14-25,4.400168418884277,865.6158804893494,1163747,gpu012,10.100.20.12,865.6158804893494,200,1,0.0209610716825527,256,0.35000000000000003,0.0018715786086655672,4,0.21881279384424715,75,1200,1300,696e587f
0.000394513102946803,4.851380595027877e-07,0.8389501571655273,1.4307771921157837,0.000394513102946803,199,39200,1763077236,checkpoint_000199,True,False,200,8242d2a5,2025-11-13_23-40-37,8.86043381690979,1768.658271074295,1194803,gpu012,10.100.20.12,1768.658271074295,200,2,0.7445982569151344,32,0.0,0.00136411245413469,3,0.17552972578678436,55,2100,2400,8242d2a5
0.0016737403348088264,0.0003438127168919891,0.8595128059387207,0.9227811098098755,0.0016737403348088264,199,39200,1763077603,checkpoint_000199,True,False,200,8842cdb3,2025-11-13_23-46-44,9.315551519393921,1908.8438274860382,1205570,gpu012,10.100.20.12,1908.8438274860382,200,2,0.1527307485609497,32,0.35000000000000003,0.0005947626855763684,5,0.11815621084151694,58,1800,2000,8842cdb3
0.0002456641523167491,4.870250904787099e-06,0.8610239028930664,0.9344403743743896,0.0002456641523167491,199,19600,1763078657,checkpoint_000199,True,False,200,ce3617f5,2025-11-14_00-04-17,6.998689413070679,1395.684315919876,1260560,gpu012,10.100.20.12,1395.684315919876,200,1,0.1932113101590144,64,0.0,0.001329775354021746,6,0.1522905311652806,45,1800,1100,ce3617f5
0.0012351216282695532,0.0005163396708667278,0.8398712277412415,0.978491485118866,0.0012351216282695532,199,39200,1763078932,checkpoint_000199,True,False,200,4cf5e1ca,2025-11-14_00-08-52,6.335001230239868,1301.6125400066376,1274365,gpu012,10.100.20.12,1301.6125400066376,200,2,0.06605607672321322,32,0.0,0.00025641612499447146,2,0.0730967989115941,77,1500,1700,4cf5e1ca
0.03262805938720703,0.06034509465098381,0.8307905793190002,0.43422430753707886,0.03262805938720703,199,39200,1763080089,checkpoint_000199,True,False,200,77b30e1d,2025-11-14_00-28-09,6.988201141357422,1408.9207186698914,1322630,gpu012,10.100.20.12,1408.9207186698914,200,1,0.041654197531872675,32,0.25,0.00012286302122987725,4,0.652744584297665,18,1500,1100,77b30e1d
0.0006525825592689216,0.001678630243986845,0.8591897487640381,1.0458585023880005,0.0006525825592689216,199,19600,1763080109,checkpoint_000199,True,False,200,75a3d101,2025-11-14_00-28-29,5.777272939682007,1154.0824463367462,1335728,gpu012,10.100.20.12,1154.0824463367462,200,2,0.608943366433319,64,0.15000000000000002,0.0007560973956678508,4,0.0264042639584858,62,1600,1000,75a3d101
0.24316594004631042,0.22042657434940338,0.7522140741348267,0.26955142617225647,0.24316594004631042,10,275,1763080210,checkpoint_000010,True,False,11,5571df14,2025-11-14_00-30-11,8.482417106628418,103.78346729278564,1391735,gpu012,10.100.20.12,103.78346729278564,11,2,0.0254424784122926,256,0.0,0.000447464712308428,5,0.10200922431591174,58,2400,1400,5571df14
0.23748230934143066,0.22480013966560364,0.7779944539070129,0.25754261016845703,0.23748230934143066,7,200,1763080187,checkpoint_000007,True,False,8,c655f158,2025-11-14_00-29-47,6.959923505783081,65.88505864143372,1392602,gpu012,10.100.20.12,65.88505864143372,8,1,0.012306996711338766,256,0.4,0.006432556639945765,5,0.17396232482570775,61,2100,900,c655f158
0.14393724501132965,0.16447097063064575,0.8657467365264893,0.2065739929676056,0.14393724501132965,199,5000,1763081364,checkpoint_000199,True,False,200,3c0a73d4,2025-11-14_00-49-24,5.977705240249634,1145.1400878429413,1395663,gpu012,10.100.20.12,1145.1400878429413,200,2,0.031202977852662125,256,0.15000000000000002,0.00017497210190879314,2,0.014773803572345931,86,2100,1700,3c0a73d4
0.021935775876045227,0.029031479731202126,0.8295751810073853,0.5097656846046448,0.021935775876045227,199,9800,1763081392,checkpoint_000199,True,False,200,86e0ecff,2025-11-14_00-49-52,5.634967803955078,1154.1125962734222,1396421,gpu012,10.100.20.12,1154.1125962734222,200,2,0.012762550760513166,128,0.0,0.00030830623681664057,3,0.01122956502079876,93,1900,1300,86e0ecff
