train_loss,train_loss_step,val/roc,val_loss,train_loss_epoch,epoch,step,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/train_loop_config/message_hidden_dim,config/train_loop_config/ffn_num_layers,config/train_loop_config/dropout,config/train_loop_config/depth,config/train_loop_config/init_lr_ratio,config/train_loop_config/final_lr_ratio,config/train_loop_config/warmup_epochs,config/train_loop_config/batch_size,config/train_loop_config/max_lr,config/train_loop_config/ffn_hidden_dim,logdir
3.6842113331658766e-05,8.979053944813131e-08,0.8934911489486694,1.5033910274505615,3.6842113331658766e-05,199,10000,1762354417,checkpoint_000199,True,False,200,a6f498d5,2025-11-05_14-53-37,2.216688394546509,446.2673485279083,2934772,gpu023,10.100.20.23,446.2673485279083,200,300,1,0.0,6,0.017927686255797947,0.5868908246897637,62,32,0.0009039753359559577,1800,a6f498d5
0.35224783420562744,0.3936120867729187,0.8645627498626709,0.3244501054286957,0.35224783420562744,13,350,1762354497,checkpoint_000013,True,False,14,6738054f,2025-11-05_14-54-58,4.613025426864624,68.72244596481323,2974031,gpu023,10.100.20.23,68.72244596481323,14,2100,2,0.35000000000000003,6,0.19990666704028756,0.04236253280353537,65,64,0.0003283258870180838,1200,6738054f
0.04862964525818825,0.014410322532057762,0.8834648728370667,0.5919464230537415,0.04862964525818825,73,7326,1762354677,checkpoint_000073,True,False,74,ade0a55b,2025-11-05_14-57-57,2.956655740737915,229.59143328666687,2974939,gpu023,10.100.20.23,229.59143328666687,74,1300,1,0.0,4,0.0712418263732021,0.2053909903258264,60,16,0.008783466352505372,500,ade0a55b
0.008546832948923111,0.00035721107269637287,0.9349933862686157,0.6820998191833496,0.008546832948923111,199,5000,1762354969,checkpoint_000199,True,False,200,6b1d1889,2025-11-05_15-02-50,2.7733864784240723,453.70426058769226,2979336,gpu023,10.100.20.23,453.70426058769226,200,1300,1,0.25,3,0.020749475387583875,0.2967109820315636,33,64,0.00041953718678613446,300,6b1d1889
0.00012252468150109053,2.016354483203031e-05,0.9196252822875977,1.0125761032104492,0.00012252468150109053,199,1400,1762355317,checkpoint_000199,True,False,200,5806f4a8,2025-11-05_15-08-37,3.086805582046509,618.7206485271454,2998415,gpu023,10.100.20.23,618.7206485271454,200,1300,2,0.2,5,0.3951023246833332,0.4125961443108505,23,256,0.0006513156924823242,1500,5806f4a8
0.02771380916237831,0.014619152992963791,0.9212689399719238,0.5155042409896851,0.02771380916237831,199,2600,1762355317,checkpoint_000199,True,False,200,76ed603a,2025-11-05_15-08-37,1.721769094467163,329.77372455596924,3023371,gpu023,10.100.20.23,329.77372455596924,200,600,1,0.4,3,0.32107517800015706,0.013604979809202312,27,128,0.0013094559816979822,400,76ed603a
0.21971264481544495,0.30052614212036133,0.8772189021110535,0.37568163871765137,0.21971264481544495,29,750,1762355538,checkpoint_000029,True,False,30,06fb603b,2025-11-05_15-12-18,7.240441083908081,207.6744565963745,3057112,gpu023,10.100.20.23,207.6744565963745,30,2400,2,0.0,5,0.21526828879861087,0.9346394006658146,6,64,0.009488335244249118,2300,06fb603b
0.34070679545402527,0.23601727187633514,0.8318541049957275,0.34693995118141174,0.34070679545402527,2,297,1762355357,checkpoint_000002,True,False,3,6ec2783d,2025-11-05_15-09-17,4.567701578140259,21.432615756988525,3057217,gpu023,10.100.20.23,21.432615756988525,3,900,2,0.0,5,0.11416535429476479,0.991998365088567,47,16,0.009880857980874343,2200,6ec2783d
0.173330619931221,0.04336228966712952,0.918639063835144,0.5652512907981873,0.173330619931221,12,169,1762355426,checkpoint_000012,True,False,13,9849cf5e,2025-11-05_15-10-26,4.4661173820495605,57.51624131202698,3058938,gpu023,10.100.20.23,57.51624131202698,13,1000,2,0.0,5,0.12936178662540274,0.1611036417259497,43,128,0.008684865950058423,2400,9849cf5e
0.0008136521792039275,2.1214675882674783e-07,0.8836292028427124,2.086191415786743,0.0008136521792039275,199,5000,1762356042,checkpoint_000199,True,False,200,7a15b023,2025-11-05_15-20-42,3.1366257667541504,594.5358374118805,3062307,gpu023,10.100.20.23,594.5358374118805,200,900,2,0.0,5,0.10744758117872462,0.3268561934050076,49,64,0.007789895032166061,2100,7a15b023
0.025788385421037674,3.058299625990912e-05,0.9119821786880493,0.8923522233963013,0.025788385421037674,199,19800,1762356447,checkpoint_000199,True,False,200,38bea180,2025-11-05_15-27-27,4.188277244567871,882.6945834159851,3068991,gpu023,10.100.20.23,882.6945834159851,200,1000,2,0.1,5,0.1233475591741452,0.22774939041107906,44,16,0.00810435828302684,2200,38bea180
1.167150799119554e-06,1.8434860749039217e-07,0.8694937229156494,1.8202670812606812,1.167150799119554e-06,199,2600,1762356660,checkpoint_000199,True,False,200,7bd068e3,2025-11-05_15-31-00,2.8413093090057373,597.8702204227448,3107951,gpu023,10.100.20.23,597.8702204227448,200,700,2,0.0,5,0.24293644749457763,0.9387740950842848,3,128,0.002528653077242446,2400,7bd068e3
0.0025841076858341694,0.0001549258886370808,0.9114891886711121,1.1433236598968506,0.0025841076858341694,199,5000,1762356850,checkpoint_000199,True,False,200,32b9e560,2025-11-05_15-34-10,2.136568069458008,385.102929353714,3135382,gpu023,10.100.20.23,385.102929353714,200,300,2,0.0,4,0.9852673804447635,0.9162249962037256,6,64,0.009427460298592066,1100,32b9e560
0.02171533927321434,1.1562186045921408e-05,0.9147764444351196,0.8271452784538269,0.02171533927321434,49,2500,1762356967,checkpoint_000049,True,False,50,d686edd9,2025-11-05_15-36-08,5.6432576179504395,291.6770520210266,3157154,gpu023,10.100.20.23,291.6770520210266,50,2200,2,0.0,5,0.2196416924245153,0.17727953359481707,17,32,0.0037948572677052,2300,d686edd9
9.751376239819365e-08,1.014779593688786e-09,0.8784517645835876,3.248650550842285,9.751376239819365e-08,199,5000,1762357281,checkpoint_000199,True,False,200,7177c286,2025-11-05_15-41-21,1.8747329711914062,411.30648708343506,3174351,gpu023,10.100.20.23,411.30648708343506,200,1000,2,0.0,4,0.34145340883089775,0.7815733133005557,24,64,0.004550725851940657,500,7177c286
0.04806951805949211,0.00010962580563500524,0.921268880367279,0.8899412751197815,0.04806951805949211,199,10000,1762357796,checkpoint_000199,True,False,200,1e3ac8ab,2025-11-05_15-49-56,3.8875479698181152,804.2627534866333,3184337,gpu023,10.100.20.23,804.2627534866333,200,1900,2,0.25,6,0.09942454347719701,0.5252359977535669,67,32,0.0032646575509261496,600,1e3ac8ab
0.0012286904966458678,5.58834445732459e-12,0.8708086609840393,2.099153757095337,0.0012286904966458678,129,6500,1762358089,checkpoint_000129,True,False,130,22245a2f,2025-11-05_15-54-49,5.8414082527160645,787.3923017978668,3218125,gpu023,10.100.20.23,787.3923017978668,130,2200,2,0.0,5,0.21731894820252495,0.14143224062761242,19,32,0.003823085885439244,2300,22245a2f
0.0012134824646636844,1.2271450032130815e-05,0.9233235120773315,0.9774645566940308,0.0012134824646636844,199,5000,1762358232,checkpoint_000199,True,False,200,6ee00781,2025-11-05_15-57-12,1.9499707221984863,417.71512746810913,3255650,gpu023,10.100.20.23,417.71512746810913,200,1000,2,0.0,4,0.3481112317118037,0.754379996118879,25,64,0.009817245953281904,500,6ee00781
1.8711951952354866e-06,1.0551445273065951e-09,0.862754762172699,2.5049920082092285,1.8711951952354866e-06,199,5000,1762358506,checkpoint_000199,True,False,200,41051d51,2025-11-05_16-01-46,2.0554518699645996,400.78709149360657,3280743,gpu023,10.100.20.23,400.78709149360657,200,700,2,0.0,5,0.05299681768572896,0.23265412653288067,99,64,0.004810446616716342,1000,41051d51
6.316438430076232e-07,3.965008943396242e-08,0.903435230255127,1.5551261901855469,6.316438430076232e-07,199,5000,1762358674,checkpoint_000199,True,False,200,b4db6c71,2025-11-05_16-04-34,2.5184133052825928,425.31239652633667,3298730,gpu023,10.100.20.23,425.31239652633667,200,1000,2,0.0,5,0.19633824675072917,0.3627838962904567,16,64,0.0016361113724365122,700,b4db6c71
2.525655190765974e-06,9.514254939446687e-10,0.8724522590637207,2.5826752185821533,2.525655190765974e-06,199,5000,1762359056,checkpoint_000199,True,False,200,b134fc80,2025-11-05_16-10-56,2.6556284427642822,530.0224463939667,3334491,gpu023,10.100.20.23,530.0224463939667,200,400,2,0.0,4,0.4583719750265638,0.16825683789540843,51,64,0.003930101161928815,2300,b134fc80
1.5238178093568422e-05,5.886055731707529e-08,0.8568375706672668,2.7603657245635986,1.5238178093568422e-05,123,3100,1762359076,checkpoint_000123,True,False,124,da0b38aa,2025-11-05_16-11-16,2.7672832012176514,384.40149211883545,3352128,gpu023,10.100.20.23,384.40149211883545,124,1100,2,0.0,5,0.03573853064261187,0.1377448727537829,38,64,0.007532656095238709,1600,da0b38aa
0.2514817416667938,0.1891324818134308,0.9112426042556763,0.28088533878326416,0.2514817416667938,15,400,1762359124,checkpoint_000015,True,False,16,069e452f,2025-11-05_16-12-04,2.9350268840789795,55.84432673454285,3387581,gpu023,10.100.20.23,55.84432673454285,16,900,2,0.0,4,0.14679859736162973,0.6230701667336146,27,64,0.0011914339963493992,2200,069e452f
0.010606175288558006,0.0007915445021353662,0.9227482080459595,0.9023860692977905,0.010606175288558006,199,5000,1762359454,checkpoint_000199,True,False,200,7433b8a7,2025-11-05_16-17-34,1.7136263847351074,364.8643043041229,3388992,gpu023,10.100.20.23,364.8643043041229,200,700,2,0.1,3,0.24520361534682286,0.9853740880215722,9,64,0.002367930881905443,500,7433b8a7
1.3721694813284557e-05,1.5911808759483392e-07,0.8576593995094299,3.009380578994751,1.3721694813284557e-05,199,5000,1762359723,checkpoint_000199,True,False,200,820b69b9,2025-11-05_16-22-03,3.5790317058563232,579.5444402694702,3393791,gpu023,10.100.20.23,579.5444402694702,200,1100,2,0.0,5,0.2916830025926013,0.14874820885357704,37,64,0.0072353306801709195,1600,820b69b9
1.6507673308296944e-06,7.240699773092274e-08,0.8938198089599609,1.7701252698898315,1.6507673308296944e-06,199,5000,1762360092,checkpoint_000199,True,False,200,1c800b76,2025-11-05_16-28-13,3.6431884765625,618.7176940441132,3437233,gpu023,10.100.20.23,618.7176940441132,200,900,2,0.0,4,0.010206036916976278,0.6037416504158424,18,64,0.001122925023101396,2100,1c800b76
0.0005526902968995273,6.253775154618779e-06,0.9110782146453857,0.9914101362228394,0.0005526902968995273,199,5000,1762360425,checkpoint_000199,True,False,200,ac4ead62,2025-11-05_16-33-45,3.5674877166748047,682.3120758533478,3465997,gpu023,10.100.20.23,682.3120758533478,200,1100,2,0.0,6,0.13435894917850194,0.8012059848435601,41,64,0.004797184546973545,2200,ac4ead62
1.7265259884879924e-05,1.413173189579453e-10,0.8482084274291992,3.341491937637329,1.7265259884879924e-05,199,5000,1762360690,checkpoint_000199,True,False,200,6d52a418,2025-11-05_16-38-10,2.4621191024780273,577.0829737186432,3505626,gpu023,10.100.20.23,577.0829737186432,200,1100,2,0.0,5,0.2953090023732719,0.148268343162565,37,64,0.007224932728867625,1600,6d52a418
