,SPECTRA_parameter,train_size,test_size,cross_split_overlap,test/roc,test/f1,test/accuracy,test/prc
clintox_spectra_tanimoto_0.55_1,0.55,34,9,0.0326004285348677,1.0,1.0,1.0,1.0
clintox_spectra_tanimoto_0.55_2,0.55,35,9,0.0361104118326252,0.964081645011902,0.9428571462631226,0.9428571462631226,0.961902379989624
clintox_spectra_tanimoto_0.60_0,0.6,32,9,0.0312832076661459,0.9491691589355468,0.9230769276618958,0.921875,0.9566958546638488
clintox_spectra_tanimoto_0.60_1,0.6,31,8,0.0206730931054001,1.0,1.0,1.0,1.0
clintox_spectra_tanimoto_0.60_2,0.6,32,8,0.0373440651928205,0.9411764740943908,0.9090909361839294,0.90625,0.9530766606330872
clintox_spectra_tanimoto_0.65_0,0.65,28,8,0.0267209845259468,0.9335887432098388,0.9122806787490844,0.9107142686843872,0.9441486597061156
clintox_spectra_tanimoto_0.65_1,0.65,28,7,0.0282299097018007,0.979565680027008,0.9473684430122375,0.9464285969734192,0.986897587776184
clintox_spectra_tanimoto_0.65_2,0.65,25,7,0.0306749809557346,0.9983999729156494,0.959999978542328,0.959999978542328,0.9984307289123536
clintox_spectra_tanimoto_0.70_0,0.7,24,7,0.0254006747565187,0.9704861640930176,0.9583333134651184,0.9583333134651184,0.9715569019317628
clintox_spectra_tanimoto_0.70_1,0.7,23,6,0.0189461920124968,0.9262760281562804,0.95652174949646,0.95652174949646,0.903266429901123
clintox_spectra_tanimoto_0.70_2,0.7,26,7,0.034248971358729,0.94674551486969,0.9230769276618958,0.9230769276618958,0.9418503046035768
clintox_spectra_tanimoto_0.75_0,0.75,19,5,0.0257980210361915,0.9972299337387084,0.9473684430122375,0.9473684430122375,0.9972991347312928
clintox_spectra_tanimoto_0.75_1,0.75,20,5,0.0252055264419963,0.9649122953414916,0.9268292784690856,0.925000011920929,0.9791924953460692
clintox_spectra_tanimoto_0.75_2,0.75,21,6,0.025547105670476,0.922902524471283,0.9047619104385376,0.9047619104385376,0.9078145623207092
clintox_spectra_tanimoto_0.80_0,0.8,16,4,0.0347671455969682,0.99609375,0.9375,0.9375,0.996208667755127
clintox_spectra_tanimoto_0.80_1,0.8,19,5,0.0187259946727138,0.9750000834465028,0.9743589758872986,0.9736841917037964,0.984205722808838
clintox_spectra_tanimoto_0.80_2,0.8,17,5,0.0177234276266683,1.0,1.0,1.0,1.0
clintox_spectra_tanimoto_0.85_0,0.85,14,4,0.0316785228958195,0.994897961616516,0.9285714030265808,0.9285714030265808,0.9950680136680604
clintox_spectra_tanimoto_0.85_1,0.85,12,4,0.0165820373104541,0.9930555820465088,0.9166666865348816,0.9166666865348816,0.9933226108551024
clintox_spectra_tanimoto_0.85_2,0.85,15,4,0.0235092687621353,0.995555579662323,0.9333333373069764,0.9333333373069764,0.9956943988800048
clintox_spectra_tanimoto_0.90_0,0.9,11,3,0.028603107286693,0.991735577583313,0.9090909361839294,0.9090909361839294,0.9920798540115356
clintox_spectra_tanimoto_0.90_1,0.9,10,3,0.0043668068026101,0.9899999499320984,0.8999999761581421,0.8999999761581421,0.9904544949531556
clintox_spectra_tanimoto_0.90_2,0.9,9,3,0.0228253935123084,0.9876543283462524,0.8888888955116272,0.8888888955116272,0.9882716536521912
clintox_spectra_tanimoto_0.95_0,0.95,9,3,0.0044416869132595,1.0,1.0,1.0,1.0
clintox_spectra_tanimoto_0.95_1,0.95,8,2,0.0175824175824175,0.984375,0.875,0.875,0.9852430820465088
clintox_spectra_tanimoto_0.95_2,0.95,10,3,0.0174051081975705,0.9899999499320984,0.8999999761581421,0.8999999761581421,0.9904544949531556
clintox_spectra_tanimoto_1.00_0,1.0,5,2,0.0,0.9600000381469728,0.800000011920929,0.800000011920929,0.9633333683013916
clintox_spectra_tanimoto_1.00_1,1.0,5,2,0.0,1.0,1.0,1.0,1.0
